"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2012","2012",16.4,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2013","2013",15.8,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2014","2014",15.9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2015","2015",15.1,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2016","2016",14.5,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2017","2017",14.1,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2018","2018",13.3,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2019","2019",12.9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2020","2020",11.9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NZL","New Zealand","2021","2021",9.4,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2006","2006",24,"E","Estimated value"
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2007","2007",20.4,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2008","2008",21.9,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2009","2009",21,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2012","2012",19.1,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2013","2013",16.5,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2014","2014",17.1,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2015","2015",16.2,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2016","2016",15.3,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2017","2017",12.7,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2018","2018",12.7,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2019","2019",11.7,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2020","2020",10.3,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NZL","New Zealand","2021","2021",5.9,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2006","2006",24.3,"E","Estimated value"
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2007","2007",21.3,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2008","2008",19.9,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2009","2009",19.8,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2012","2012",17.4,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2013","2013",16.3,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2014","2014",19.2,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2015","2015",17.8,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2016","2016",17.9,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2017","2017",12.6,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2018","2018",12.6,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2019","2019",13,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2020","2020",12.4,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","NZL","New Zealand","2021","2021",5.4,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2006","2006",23.8,"E","Estimated value"
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2007","2007",19.4,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2008","2008",23.8,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2009","2009",22.2,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2012","2012",20.8,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2013","2013",16.7,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2014","2014",15,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2015","2015",14.5,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2016","2016",12.4,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2017","2017",12.8,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2018","2018",12.7,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2019","2019",10.3,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2020","2020",8,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","NZL","New Zealand","2021","2021",6.5,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1990","1990",1955,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1991","1991",1957,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1992","1992",1979,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1993","1993",1767,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1994","1994",1858,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1995","1995",1662,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1996","1996",1691,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1997","1997",1666,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1998","1998",1662,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","1999","1999",1555,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2000","2000",1509,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2001","2001",1433,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2002","2002",1391,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2003","2003",1314,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2004","2004",1236,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2005","2005",1142,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2006","2006",1114,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2007","2007",1123,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2008","2008",1147,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2009","2009",1161,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2010","2010",1123,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2011","2011",1073,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2012","2012",948,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2013","2013",923,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2014","2014",837,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2015","2015",876,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2016","2016",926,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2017","2017",761,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2018","2018",793,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2019","2019",776,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2020","2020",893,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","NOR","Norway","2021","2021",1115,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1990","1990",13.6,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1991","1991",13.4,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1992","1992",13.8,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1993","1993",13.5,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1994","1994",13.3,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1995","1995",13.1,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1996","1996",12.8,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1997","1997",12.4,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1998","1998",12.7,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","1999","1999",13.1,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2000","2000",12.6,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2001","2001",12.6,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2002","2002",12.4,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2003","2003",13,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2004","2004",13.3,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2005","2005",12.7,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2006","2006",12.9,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2007","2007",12.3,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2008","2008",13.2,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2009","2009",11.8,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2010","2010",11.5,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2011","2011",13.3,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2012","2012",12.7,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2013","2013",12.9,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2014","2014",12.6,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2015","2015",12.1,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2016","2016",11.3,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2017","2017",11.6,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2018","2018",11.7,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2019","2019",11.9,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2020","2020",12.5,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","NOR","Norway","2021","2021",11.8,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1990","1990",33,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1991","1991",33,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1992","1992",32,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1993","1993",36,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1994","1994",31,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1995","1995",32,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1996","1996",33,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1997","1997",33,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1998","1998",32,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","1999","1999",32,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2000","2000",32,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2001","2001",29,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2002","2002",30,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2003","2003",25,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2004","2004",25,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2005","2005",24,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2006","2006",24,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2007","2007",22,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2008","2008",22,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2009","2009",20,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2010","2010",19,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2011","2011",18,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2012","2012",16,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2013","2013",14,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2014","2014",13,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2015","2015",13,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2016","2016",11,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2017","2017",10,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2018","2018",11,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2019","2019",9,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2020","2020",9,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","NOR","Norway","2021","2021",9,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1990","1990",36,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1991","1991",36,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1992","1992",37,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1993","1993",38,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1994","1994",35,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1995","1995",33,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1996","1996",34,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1997","1997",35,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1998","1998",34,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","1999","1999",32,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2000","2000",31,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2001","2001",30,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2002","2002",29,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2003","2003",27,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2004","2004",27,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2005","2005",26,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2006","2006",23,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2007","2007",22,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2008","2008",21,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2009","2009",21,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2010","2010",19,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2011","2011",17,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2012","2012",16,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2013","2013",15,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2014","2014",14,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2015","2015",13,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2016","2016",13,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2017","2017",12,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2018","2018",12,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2019","2019",9,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2020","2020",9,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","NOR","Norway","2021","2021",6,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1990","1990",35,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1991","1991",34,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1992","1992",35,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1993","1993",37,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1994","1994",33,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1995","1995",33,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1996","1996",33,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1997","1997",34,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1998","1998",33,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","1999","1999",32,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2000","2000",32,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2001","2001",30,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2002","2002",29,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2003","2003",26,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2004","2004",26,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2005","2005",25,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2006","2006",24,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2007","2007",22,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2008","2008",21,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2009","2009",21,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2010","2010",19,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2011","2011",17,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2012","2012",16,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2013","2013",15,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2014","2014",13,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2015","2015",13,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2016","2016",12,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2017","2017",11,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2018","2018",12,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2019","2019",9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2020","2020",9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","NOR","Norway","2021","2021",8,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1990","1990",29,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1991","1991",29,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1992","1992",29,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1993","1993",28,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1994","1994",28,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1995","1995",28,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1996","1996",29,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1997","1997",30,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1998","1998",30,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","1999","1999",30,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","NOR","Norway","2000","2000",29,,
